date,Open,High,Low,Close,Volume,avg-block-size,n-transactions-per-block,n-payments-per-block,transactions-per-second,blocks-size,hash-rate,difficulty,monthly-btc-trend,daily-btc-trend
2021-06-04,39242.484375,39242.484375,35717.72265625,36894.40625,41831090187.0,1.2901670152671756,1806.6564885496184,4753.725190839695,2.7465277777777644,348665.924765,137063775.4021388,21047730572452.0,64,75
2021-06-05,36880.15625,37917.71484375,34900.4140625,35551.95703125,35959473399.0,1.0839169007633591,1485.3435114503816,4097.847328244275,2.3434027777777655,348833.967405,137063775.4021388,21047730572452.0,64,66
2021-06-06,35538.609375,36436.421875,35304.578125,35862.37890625,28913440585.0,0.948718753333333,1235.3666666666666,3074.233333333333,2.1743055555555446,348976.235834,156943254.27725816,21047730572452.0,64,70
2021-06-07,35835.265625,36790.5703125,33480.640625,33560.70703125,33683936663.0,1.2507247218045112,1770.5187969924812,4418.669172932331,2.480729166666656,349119.450745,139156352.12583557,21047730572452.0,64,65
2021-06-08,33589.51953125,34017.38671875,31114.443359375,33472.6328125,49902050442.0,1.286348818791947,1657.0872483221476,4331.6107382550335,2.789930555555545,349285.581629,155896965.91540977,21047730572452.0,64,96
2021-06-09,33416.9765625,37537.37109375,32475.865234375,37345.12109375,53972919008.0,1.0675692619047619,1673.8968253968253,4593.214285714285,2.8338541666666566,349477.10319,131832333.59289683,21047730572452.0,64,81
2021-06-10,37389.515625,38334.32421875,35847.59375,36702.59765625,43576032854.0,1.3114524237288132,2143.923728813559,5582.1016949152545,2.8357638888888794,349611.985192,123462026.69810976,21047730572452.0,64,75
2021-06-11,36697.03125,37608.6953125,36044.44921875,37334.3984375,38699736985.0,1.401894276190477,2061.9238095238097,5720.6,2.7078124999999935,349766.42046,109860277.9940807,21047730572452.0,64,61
2021-06-12,37340.14453125,37408.92578125,34728.19140625,35552.515625,37924228550.0,1.4897595227272729,1687.6818181818182,4276.265151515152,2.405381944444438,349913.53016,138110063.76398718,21047730572452.0,64,55
2021-06-13,35555.7890625,39322.78125,34864.109375,39097.859375,40669112838.0,1.1749237651515152,1417.409090909091,3537.787878787879,2.011458333333329,350110.221082,136724465.12868512,20836567779802.566,64,58
2021-06-14,39016.96875,40978.36328125,38757.28515625,40218.4765625,43148914673.0,1.263461481481482,1795.674074074074,4392.577777777778,2.4647569444444377,350265.701345,133766696.2189013,19932791027263.0,64,72
2021-06-15,40427.16796875,41295.26953125,39609.46875,40406.26953125,46420149185.0,1.294162251908396,1846.2671755725191,5041.488549618321,2.903819444444435,350436.01929,129803238.5531561,19932791027263.0,64,60
2021-06-16,40168.69140625,40516.77734375,38176.03515625,38347.0625,39211635100.0,1.354007869918699,2056.39837398374,5098.1463414634145,2.8531249999999897,350605.451298,121876323.22166562,19932791027263.0,64,53
2021-06-17,38341.421875,39513.671875,37439.67578125,38053.50390625,37096670047.0,1.1697487076923074,1828.6538461538462,4533.092307692307,2.7517361111111054,350771.893461,128812374.13671976,19932791027263.0,64,47
2021-06-18,38099.4765625,38187.26171875,35255.85546875,35787.24609375,36200887275.0,1.1640267258064512,1797.725806451613,4487.177419354839,2.6623263888888826,350924.115207,122867187.63810194,19932791027263.0,64,51
2021-06-19,35854.52734375,36457.796875,34933.0625,35615.87109375,31207279719.0,1.1876399029126212,1815.9417475728155,4678.184466019417,2.1663194444444387,351068.568268,102059034.89293952,19932791027263.0,64,46
2021-06-20,35563.140625,36059.484375,33432.07421875,35698.296875,36664034054.0,1.2623590571428571,1592.847619047619,4106.0,1.970312499999993,351190.750531,104040763.72581212,19932791027263.0,64,53
2021-06-21,35641.14453125,35721.640625,31295.935546875,31676.693359375,52809038594.0,1.3532359333333328,1952.857142857143,5051.2095238095235,2.413368055555547,351323.082765,104040763.72581212,19932791027263.0,64,74
2021-06-22,31622.376953125,33292.453125,28893.62109375,32505.66015625,58964353058.0,1.3929326923076923,2159.5934065934066,5958.076923076923,2.6588541666666607,351465.383959,90168661.89570382,19932791027263.0,64,100
2021-06-23,32515.71484375,34753.41015625,31772.6328125,33723.02734375,46317108925.0,1.3926188613861386,2304.0,5678.702970297029,2.4996527777777713,351592.244839,100077306.0600669,19932791027263.0,64,71
2021-06-24,33682.80078125,35228.8515625,32385.21484375,34662.4375,33123368116.0,1.3808627333333334,2221.695238095238,5409.219047619048,2.475173611111105,351732.681689,104040763.72581212,19932791027263.0,64,59
2021-06-25,34659.10546875,35487.24609375,31350.884765625,31637.779296875,40230904226.0,1.3957033818181812,1984.0454545454545,4955.709090909091,2.546701388888883,351877.557992,108995085.80799364,19932791027263.0,64,63
2021-06-26,31594.6640625,32637.587890625,30184.501953125,32186.27734375,38585385521.0,1.4203916067415732,2040.7640449438202,5407.932584269663,2.160763888888884,352031.4385,88186933.06283121,19932791027263.0,64,55
2021-06-27,32287.5234375,34656.12890625,32071.7578125,34649.64453125,35511640894.0,1.4248974915254242,2112.5423728813557,6242.220338983051,2.001041666666661,352157.645266,58461000.569742054,19932791027263.0,64,52
2021-06-28,34679.12109375,35219.890625,33902.07421875,34434.3359375,33892523752.0,1.3709456321839082,2504.574712643678,6342.793103448276,2.3112847222222173,352241.725649,86205204.22995861,19932791027263.0,64,58
2021-06-29,34475.55859375,36542.109375,34252.484375,35867.77734375,37901460044.0,1.4013251666666662,2284.6222222222223,6157.1,2.637326388888882,352360.822241,89177797.47926754,19932791027263.0,64,55
2021-06-30,35908.38671875,36074.7578125,34086.15234375,35040.8359375,34059036099.0,1.359347292134831,2457.6853932584268,6129.449438202248,2.5060763888888826,352487.065316,88186933.06283121,19932791027263.0,64,50
2021-07-01,35035.984375,35035.984375,32883.78125,33572.1171875,37838957079.0,1.392820968421053,2423.7157894736843,6221.2947368421055,2.535069444444439,352608.287244,94132119.56144907,19932791027263.0,44,60
2021-07-02,33549.6015625,33939.58984375,32770.6796875,33897.046875,38728974942.0,1.4039171777777781,2095.2,5856.044444444445,2.4994791666666596,352740.54519,89177797.47926754,19932791027263.0,44,59
2021-07-03,33854.421875,34909.26171875,33402.6953125,34668.546875,24383958643.0,1.420467622047245,1869.7874015748032,4395.047244094489,2.3472222222222157,352866.771075,98706076.21227616,15634861856766.197,44,56
2021-07-04,34665.56640625,35937.56640625,34396.4765625,35287.78125,24924307911.0,1.4411636086956525,1494.3478260869565,3920.295652173913,1.9968749999999964,353047.340478,82108836.0775171,14363025673660.0,44,61
2021-07-05,35284.34375,35284.34375,33213.66015625,33746.00390625,26721554282.0,1.3275864469696965,1695.1515151515152,3986.4469696969695,2.157638888888884,353212.926524,94246664.01941094,14363025673660.0,44,60
2021-07-06,33723.5078125,35038.53515625,33599.91796875,34235.1953125,26501259870.0,1.0970254436619717,1607.5985915492959,3926.56338028169,2.5130208333333286,353386.979826,101386562.80876024,14363025673660.0,44,55
2021-07-07,34225.6796875,34997.6640625,33839.2890625,33855.328125,24796027477.0,1.1737401219512196,1798.5934959349593,4466.211382113821,2.6453124999999953,353543.967417,87820755.10899657,14363025673660.0,44,52
2021-07-08,33889.60546875,33907.90625,32133.18359375,32877.37109375,29910396946.0,1.0300185755395692,1659.8489208633093,4066.8489208633096,2.6119791666666594,353688.227068,99244593.17195547,14363025673660.0,44,57
2021-07-09,32861.671875,34042.29296875,32318.880859375,33798.01171875,27436021028.0,1.2597139847328243,1736.7251908396947,4253.053435114503,2.6138888888888823,353831.436646,93532674.14047602,14363025673660.0,44,55
2021-07-10,33811.2421875,34209.0703125,33116.01171875,33520.51953125,22971873468.0,0.840594552795031,1163.1242236024846,2982.1552795031057,2.5168402777777716,353996.544695,114952370.50852396,14363025673660.0,44,48
2021-07-11,33509.078125,34584.703125,33346.73828125,34240.1875,20108729370.0,1.110524304,1329.152,3373.848,1.8904513888888843,354131.879334,89248734.86686642,14363025673660.0,44,48
2021-07-12,34254.015625,34592.15625,32697.30859375,33155.84765625,24321499537.0,1.1771021190476192,1748.1666666666667,4253.222222222223,2.4552083333333283,354270.595707,89962724.74580133,14363025673660.0,44,52
2021-07-13,33125.46875,33327.1015625,32261.419921875,32702.025390625,19120856669.0,1.159622036764706,1690.5588235294117,3868.139705882353,2.5885416666666625,354418.993998,97102623.53515066,14363025673660.0,44,52
2021-07-14,32723.845703125,33061.3984375,31639.125,32822.34765625,21376531210.0,0.9098740705882356,1389.5117647058823,3223.929411764706,2.7215277777777716,354576.61998,121378279.41893831,14363025673660.0,44,54
2021-07-15,32827.875,33159.640625,31175.708984375,31780.73046875,21300524237.0,1.2113098203125003,1767.453125,4322.8046875,2.6164930555555457,354731.335208,91390704.50367121,14363025673660.0,44,55
2021-07-16,31841.55078125,32218.40625,31100.673828125,31421.5390625,23699476918.0,0.9305223866666669,1489.7733333333333,3582.7533333333336,2.5564236111111023,354886.561004,107098481.84023969,14363025673660.0,44,55
2021-07-17,31397.30859375,31935.9453125,31223.990234375,31533.068359375,18895018942.0,0.7849456643356646,1273.055944055944,3137.4615384615386,2.228124999999993,355026.210712,101997588.09440474,14348541098817.076,44,50
2021-07-18,31533.884765625,32398.99609375,31215.4921875,31796.810546875,18787986667.0,0.8038608680555556,1118.9027777777778,2800.7013888888887,1.87777777777777,355138.097216,97872242.08868839,13672594272814.0,44,50
2021-07-19,31800.01171875,31885.859375,30563.734375,30817.83203125,20434789545.0,0.9130094588235297,1334.1352941176472,3080.764705882353,2.392881944444437,355254.012199,115543619.13247934,13672594272814.0,44,60
2021-07-20,30838.28515625,31006.1875,29360.955078125,29807.34765625,23148267245.0,1.2860610409836066,1889.4180327868853,4498.204918032787,2.6836805555555467,355409.394437,82919538.43624988,13672594272814.0,44,75
2021-07-21,29796.28515625,32752.326171875,29526.18359375,32110.693359375,28203024559.0,1.0920549172413792,1625.3793103448277,3827.3586206896553,2.6704861111111042,355566.233502,98551910.4365265,13672594272814.0,44,71
2021-07-22,32138.873046875,32576.400390625,31745.298828125,32313.10546875,19555230518.0,0.949214777777778,1505.111111111111,3614.248366013072,2.643055555555549,355724.623146,103989257.2192314,13672594272814.0,44,65
2021-07-23,32305.958984375,33581.55078125,32057.892578125,33581.55078125,22552046192.0,1.0535018518518524,1712.0740740740741,4201.896296296296,2.5901041666666607,355868.743969,91755226.95814537,13672594272814.0,44,55
2021-07-24,33593.73046875,34490.390625,33424.859375,34292.4453125,21664706865.0,0.8430606623376622,1286.3051948051948,3135.8376623376626,2.496006944444438,356011.421599,104668925.56706952,13672594272814.0,44,57
2021-07-25,34290.29296875,35364.92578125,33881.8359375,35350.1875,20856685287.0,0.7927888300653594,1140.751633986928,2735.2287581699347,2.0819444444444364,356140.836367,103989257.2192314,13672594272814.0,44,57
2021-07-26,35384.03125,40499.67578125,35287.3125,37337.53515625,51022126212.0,1.147170953333333,1746.3333333333333,4044.2,2.6072916666666592,356262.687821,101950252.17571706,13672594272814.0,44,100
2021-07-27,37276.03515625,39406.94140625,36441.7265625,39406.94140625,35097370560.0,1.0925581588235291,1501.3,3329.894117647059,2.9602430555555466,356435.350901,115543619.13247934,13672594272814.0,44,76
2021-07-28,39503.1875,40816.0703125,38862.4375,39995.90625,38702404695.0,1.0117097070063696,1600.1464968152866,3744.7388535031846,2.9529513888888808,356620.439862,106707930.61058386,13672594272814.0,44,70
2021-07-29,39995.453125,40593.0703125,39352.05859375,40008.421875,27167146027.0,1.0221618375000003,1641.325,3878.0625,2.890451388888881,356779.797033,108746935.65409821,13672594272814.0,44,62
2021-07-30,40027.484375,42235.546875,38397.35546875,42235.546875,33072782960.0,0.9293354096385542,1538.6566265060242,3746.4337349397592,2.9121527777777696,356943.395109,112824945.7411269,13672594272814.0,44,60
2021-07-31,42196.3046875,42231.44921875,41110.83203125,41626.1953125,25802845343.0,0.8155839303797466,1312.3291139240507,3258.3164556962024,2.7522569444444387,357097.583445,112465862.12588961,14319158983942.734,44,63
2021-08-01,41460.84375,42541.6796875,39540.94140625,39974.89453125,26688438115.0,0.772602162337662,1202.3181818181818,2917.4675324675327,2.2345486111111046,357225.495805,110975800.79118258,14496442856349.0,46,78
2021-08-02,39907.26171875,40419.1796875,38746.34765625,39201.9453125,25595265436.0,1.2678562447552448,1673.2657342657342,3829.7342657342656,2.2434027777777716,357345.534188,103048957.87752669,14496442856349.0,46,78
2021-08-03,39178.40234375,39750.03125,37782.05078125,38152.98046875,26189830450.0,0.9487337218934906,1456.792899408284,3344.183431952663,2.816493055555549,357527.27294,121785132.03707698,14496442856349.0,46,73
2021-08-04,38213.33203125,39952.296875,37589.1640625,39747.50390625,25372562724.0,1.1794950808823523,1761.735294117647,4121.338235294118,2.722569444444438,357687.067276,98004603.29610927,14496442856349.0,46,70
2021-08-05,39744.515625,41341.93359375,37458.00390625,40869.5546875,35185031017.0,0.9629145312500004,1538.59375,3712.8375,2.8303819444444387,357847.449786,115299533.28954034,14496442856349.0,46,73
2021-08-06,40865.8671875,43271.66015625,39932.1796875,42816.5,38226483046.0,1.0376195408805027,1640.314465408805,3828.930817610063,2.9633680555555535,358001.545754,114578911.20648071,14496442856349.0,46,83
2021-08-07,42832.796875,44689.859375,42618.56640625,44555.80078125,40030862141.0,0.791597706586826,1270.8323353293413,3043.8502994011974,2.5279513888888863,358166.416864,120343887.87095772,14496442856349.0,46,88
2021-08-08,44574.4375,45282.3515625,43331.91015625,43798.1171875,36302664750.0,0.8049295759493672,1212.8037974683543,2893.8797468354433,2.2279513888888873,358297.66694,113858289.12342106,14496442856349.0,46,87
2021-08-09,43791.92578125,46456.83203125,42848.6875,46365.40234375,38734079049.0,1.1259523815789474,1662.2368421052631,3749.4934210526317,2.745659722222221,358425.878441,109534556.62506332,14496442856349.0,46,96
2021-08-10,46280.84765625,46637.98828125,44705.5546875,45585.03125,33546019517.0,0.9898545696969694,1581.6242424242423,3608.0242424242424,3.0276041666666624,358597.178472,118902643.70483847,14496442856349.0,46,93
2021-08-11,45599.703125,46735.6328125,45351.7109375,45593.63671875,34319709073.0,1.10884337414966,1785.2857142857142,4050.625850340136,3.0298611111111096,358760.575738,105931446.20976518,14496442856349.0,46,93
2021-08-12,45576.87890625,46228.91015625,43861.4453125,44428.2890625,33723620826.0,1.0304098741721857,1661.9933774834437,3807.2781456953644,2.8935763888888837,358923.618005,108813934.5420037,14496442856349.0,46,88
2021-08-13,44439.69140625,47831.9765625,44282.41796875,47793.3203125,31744259539.0,1.2439080211267606,1835.380281690141,4339.697183098591,2.9031249999999944,359078.930183,108175319.62792763,15324761487407.408,46,84
2021-08-14,47810.6875,48098.68359375,46177.6328125,47096.9453125,31211354442.0,0.7645612256097561,1274.841463414634,3076.993902439024,2.7088541666666672,359255.550962,126820808.5468918,15556093717703.0,46,81
2021-08-15,47096.66796875,47357.10546875,45579.58984375,47047.00390625,30988958446.0,0.8235795879120882,1023.2912087912088,2489.021978021978,2.129513888888892,359380.992479,140740165.58252627,15556093717703.0,46,78
2021-08-16,47019.9609375,47998.09765625,45700.3203125,46004.484375,32776876610.0,1.1053970124223598,1636.8260869565217,3664.7204968944097,2.6880208333333346,359529.874091,124500915.70761941,15556093717703.0,46,81
2021-08-17,45936.45703125,47139.5703125,44512.41796875,44695.359375,33451362600.0,1.1411411337209294,1498.639534883721,3405.2616279069766,3.0048611111111128,359708.715967,133007189.45161822,15556093717703.0,46,77
2021-08-18,44686.75,45952.0625,44364.02734375,44801.1875,32194123075.0,1.2484088740740737,1832.0962962962963,4228.822222222222,2.8972222222222226,359904.97919,104395177.76725851,15556093717703.0,46,79
2021-08-19,44741.8828125,46970.76171875,43998.31640625,46717.578125,37204312299.0,1.114092584415584,1645.7597402597403,3773.2987012987014,2.8468749999999994,360073.64322,119087832.41598378,15556093717703.0,46,73
2021-08-20,46723.12109375,49342.15234375,46650.70703125,49339.17578125,34706867452.0,1.152746675,1698.98125,4049.7375,3.0418402777777787,360245.297393,123727618.0945286,15556093717703.0,46,81
2021-08-21,49327.07421875,49717.01953125,48312.19921875,48905.4921875,40585205312.0,0.8427393705882353,1290.629411764706,3155.9470588235295,2.940104166666668,360429.618841,131460594.22543663,15556093717703.0,46,81
2021-08-22,48869.10546875,49471.609375,48199.94140625,49321.65234375,25370975378.0,0.8382142499999998,1162.3841463414635,2742.182926829268,2.3362847222222203,360572.254197,126820808.5468918,15556093717703.0,46,75
2021-08-23,49291.67578125,50482.078125,49074.60546875,49546.1484375,34305053719.0,0.9285368984771573,1374.2944162436547,3081.8477157360408,2.5163194444444428,360710.403065,152339629.77888831,15556093717703.0,46,100
2021-08-24,49562.34765625,49878.76953125,47687.1171875,47706.1171875,35361168834.0,1.1354540064935068,1714.1818181818182,3925.87012987013,3.1157986111111096,360893.540572,119087832.41598378,15556093717703.0,46,82
2021-08-25,47727.2578125,49202.87890625,47163.61328125,48960.7890625,32646349931.0,0.9601314625000004,1643.80625,3791.56875,3.000347222222221,361068.087163,130687447.2547367,16431142929372.8,46,80
2021-08-26,49002.640625,49347.58203125,46405.78125,46942.21875,32666549568.0,1.0190372054794523,1771.164383561644,4114.602739726028,3.035937499999999,361221.67933,127844614.11993943,17615033039279.0,46,76
2021-08-27,46894.5546875,49112.78515625,46394.28125,49058.66796875,34511076995.0,1.0255255342465757,1758.9931506849316,4104.36301369863,2.8994791666666626,361370.5155,127844614.11993943,17615033039279.0,46,73
2021-08-28,49072.5859375,49283.50390625,48499.23828125,48902.40234375,28568103401.0,0.9332373971631213,1548.0,3731.6879432624114,2.6019097222222185,361519.99761,123466373.91035247,17615033039279.0,46,68
2021-08-29,48911.25,49644.11328125,47925.85546875,48829.83203125,25889650240.0,0.8494015705128208,1228.525641025641,2942.6666666666665,2.2119791666666617,361651.722897,136601094.53911337,17615033039279.0,46,64
2021-08-30,48834.8515625,48925.60546875,46950.2734375,47054.984375,31847007016.0,1.1784164074074073,1858.9259259259259,4220.066666666667,2.8201388888888856,361784.353263,118212485.65884812,17615033039279.0,46,67
2021-08-31,47024.33984375,48189.55078125,46750.09375,47166.6875,34730363427.0,1.1419137013888885,1883.076388888889,4399.326388888889,3.1192708333333283,361943.600179,126093318.03610466,17615033039279.0,46,65
2021-09-01,47099.7734375,49111.08984375,46562.4375,48847.02734375,39139399125.0,1.2568720291970807,2050.109489051095,4757.430656934306,3.192708333333328,362107.936699,119963781.7426829,17615033039279.0,44,54
2021-09-02,48807.84765625,50343.421875,48652.3203125,49327.72265625,39508070319.0,1.2581258120805374,1945.6375838926174,4569.127516778523,3.3142361111111094,362279.982314,130471558.24569161,17615033039279.0,44,57
2021-09-03,49288.25,50982.2734375,48386.0859375,50025.375,43206179619.0,1.2684944999999996,1918.8581081081081,4478.277027027027,3.2564236111111047,362467.41648,129595910.20377423,17615033039279.0,44,56
2021-09-04,50009.32421875,50545.58203125,49548.78125,49944.625,37471327794.0,0.8860538580645164,1469.2387096774194,3599.877419354839,2.8208333333333275,362655.26885,135725446.49719596,17615033039279.0,44,51
2021-09-05,49937.859375,51868.6796875,49538.59765625,51753.41015625,30322676319.0,0.8120517560975612,1250.4024390243903,2967.2256097560976,2.3421874999999965,362792.590856,143606278.8744525,17615033039279.0,44,53
2021-09-06,51769.00390625,52700.94140625,51053.6796875,52633.53515625,38884105426.0,1.0879010000000002,1563.2383720930231,3445.5406976744184,2.859374999999997,362925.935159,150611463.20979166,17615033039279.0,44,63
2021-09-07,52660.48046875,52853.765625,43285.20703125,46811.12890625,65210059683.0,1.140718496732026,1808.0,4155.058823529412,3.2571180555555537,363112.965484,133974150.41336119,17615033039279.0,44,100
2021-09-08,46827.76171875,47334.0546875,44561.39453125,46091.390625,49007762488.0,1.1255606971830985,1904.8098591549297,4435.605633802817,3.104861111111108,363287.712841,129910433.67934506,18403887482923.086,44,95
2021-09-09,45774.7421875,47261.94921875,45669.73828125,46391.421875,38672657013.0,1.1926854306569343,2002.802919708029,4868.605839416058,3.1468749999999956,363447.40401,125412870.36132078,18415156832118.0,44,69
2021-09-10,46396.6640625,47031.7421875,44344.484375,44883.91015625,39154666597.0,1.1944763602941166,1921.8455882352941,4514.89705882353,3.099652777777775,363610.935244,124497447.94992428,18415156832118.0,44,60
2021-09-11,44869.83984375,45969.29296875,44818.265625,45201.45703125,34499835245.0,1.0829645540540538,1475.9797297297298,3648.310810810811,2.771527777777776,363773.308701,135482516.8866823,18415156832118.0,44,56
2021-09-12,45206.62890625,46364.87890625,44790.4609375,46063.26953125,27881980161.0,0.8351191088435373,1310.8231292517007,3252.21768707483,2.275520833333329,363933.368107,134567094.4752858,18415156832118.0,44,51
2021-09-13,46057.21484375,46598.6796875,43591.3203125,44963.07421875,40969943253.0,1.0503387672955977,1609.874213836478,3605.012578616352,2.490277777777773,364056.395452,145552163.4120438,18415156832118.0,44,58
2021-09-14,44960.05078125,47218.125,44752.33203125,47092.4921875,38652152880.0,1.0378767321428573,1595.9940476190477,3633.8869047619046,3.0510416666666607,364222.773818,153790965.11461234,18415156832118.0,44,54
2021-09-15,47098.0,48450.46875,46773.328125,48176.34765625,30484496466.0,1.3316786619718306,1894.0633802816901,4389.739436619719,3.121180555555553,364397.236763,129989982.41830327,18415156832118.0,44,53
2021-09-16,48158.90625,48486.828125,47079.55859375,47783.359375,31764293754.0,1.5063900955882354,1994.2867647058824,4740.786764705882,3.189583333333329,364586.570723,124497447.94992428,18415156832118.0,44,52
2021-09-17,47771.00390625,48160.921875,46832.5234375,47267.51953125,28727713711.0,1.2240065986394557,1843.8095238095239,4274.56462585034,3.090451388888884,364791.758459,134567094.4752858,18415156832118.0,44,51
2021-09-18,47273.52734375,48791.78125,47087.28515625,48278.36328125,28575630451.0,0.955009993548387,1468.7806451612903,3520.722580645161,3.0088541666666635,364971.38321,141890473.7664578,18415156832118.0,44,48
2021-09-19,48268.85546875,48328.3671875,46919.8046875,47260.21875,26967722648.0,0.7703830312499999,1253.225,3056.90625,2.461631944444442,365119.504514,146467585.8234403,18415156832118.0,44,44
2021-09-20,47261.40625,47328.19921875,42598.9140625,42843.80078125,43909845642.0,1.214339067073171,1647.7621951219512,3767.3841463414633,3.013194444444444,365242.689427,150129275.4690263,18415156832118.0,44,67
2021-09-21,43012.234375,43607.609375,39787.609375,40693.67578125,48701090088.0,1.2201755365853661,1988.3577235772357,4639.845528455285,3.0392361111111126,365441.598501,113928907.44351819,18632996500113.82,44,71
2021-09-22,40677.953125,43978.62109375,40625.6328125,43574.5078125,38139709246.0,1.2345030895522386,2053.992537313433,4592.455223880597,3.0067708333333307,365591.903795,126546633.84005067,18997641161759.0,44,62
2021-09-23,43560.296875,44942.17578125,43109.33984375,44895.09765625,34244064430.0,1.0165784606060606,1628.418181818182,3770.7636363636366,3.0968750000000003,365757.391889,155822347.6388684,18997641161759.0,44,56
2021-09-24,44894.30078125,45080.4921875,40936.55859375,42839.75,42839345714.0,1.205603175675676,1875.4391891891892,4451.9527027027025,3.108333333333333,365925.222661,139767923.94274256,18997641161759.0,44,86
2021-09-25,42840.890625,42996.2578125,41759.921875,42716.59375,31604717236.0,0.8404593402777775,1476.2152777777778,3623.034722222222,2.6255208333333315,366102.669668,135990412.4848306,18997641161759.0,44,62
2021-09-26,42721.62890625,43919.30078125,40848.4609375,43208.5390625,30661222077.0,0.9146582446043169,1406.9064748201438,3443.7697841726617,2.251736111111106,366224.605392,131268523.16244063,18997641161759.0,44,52
2021-09-27,43234.18359375,44313.24609375,42190.6328125,42235.73046875,30980029059.0,1.051818432258064,1650.7935483870967,3750.251612903226,2.7630208333333264,366351.290098,146378568.99408844,18997641161759.0,44,52
2021-09-28,42200.8984375,42775.14453125,40931.6640625,41034.54296875,30214940550.0,1.1844019605263156,1725.6052631578948,3870.1052631578946,3.1032986111111036,366514.639659,143545435.4006545,18997641161759.0,44,53
2021-09-29,41064.984375,42545.2578125,40829.66796875,41564.36328125,30602359905.0,1.1511185461538471,1861.4692307692308,4315.861538461539,2.9321180555555473,366694.919609,122769122.38213871,18997641161759.0,44,55
2021-09-30,41551.26953125,44092.6015625,41444.58203125,43790.89453125,31141681925.0,1.2539551754385967,1713.8830409356726,4024.40350877193,3.104340277777773,366844.687105,161488614.82573634,18997641161759.0,44,51
2021-10-01,43816.7421875,48436.01171875,43320.0234375,48116.94140625,42850641582.0,1.237001442857143,1978.8714285714286,4833.814285714286,3.4126736111111033,367058.789746,132212901.02691859,18997641161759.0,53,53
2021-10-02,48137.46875,48282.0625,47465.49609375,47711.48828125,30614346492.0,0.9429064361702131,1382.7712765957447,3238.574468085106,3.0600694444444376,367232.114234,177543038.52186212,18997641161759.0,53,44
2021-10-03,47680.02734375,49130.69140625,47157.2890625,48199.953125,26638115879.0,0.9103214000000006,1454.08,3544.5533333333333,2.6145833333333246,367409.342738,141656679.6716985,18997641161759.0,53,43
2021-10-04,48208.90625,49456.77734375,47045.00390625,49112.90234375,33383173002.0,1.1672229230769233,1724.070512820513,3913.9615384615386,2.792361111111104,367545.888898,147411968.39584854,19009120698769.46,53,46
2021-10-05,49174.9609375,51839.984375,49072.83984375,51514.8125,35873904236.0,1.274705579268293,1905.719512195122,4249.859756097561,3.3895833333333214,367728.116901,162177735.83152118,19893045048575.0,53,55
2021-10-06,51486.6640625,55568.46484375,50488.19140625,55361.44921875,49034730168.0,1.1967025877862592,2043.8854961832062,4821.358778625954,3.558854166666661,367937.17217,129544410.9385932,19893045048575.0,53,69
2021-10-07,55338.625,55338.625,53525.46875,53805.984375,36807860413.0,1.4300953475177307,2311.1702127659573,5252.723404255319,3.623437499999992,368093.778088,139433297.2697835,19893045048575.0,53,62
2021-10-08,53802.14453125,55922.98046875,53688.0546875,53967.84765625,34800873924.0,1.4604280583333338,2333.5666666666666,5515.591666666666,3.3104166666666583,368295.529342,118666635.97428384,19893045048575.0,53,51
2021-10-09,53929.78125,55397.9453125,53735.14453125,54968.22265625,32491211414.0,1.2898361066666668,1641.26,4027.766666666667,3.098784722222216,368470.584267,148333294.9678548,19893045048575.0,53,49
2021-10-10,54952.8203125,56401.3046875,54264.2578125,54771.578125,39527792364.0,0.8816028679245281,1330.2264150943397,3254.7672955974845,2.5447916666666592,368664.011394,157233292.66592607,19893045048575.0,53,48
2021-10-11,54734.125,57793.0390625,54519.765625,57484.7890625,42637331698.0,1.266067712328767,1919.0684931506848,4352.486301369863,2.679340277777768,368804.230653,144377740.43537864,19893045048575.0,53,58
2021-10-12,57526.83203125,57627.87890625,54477.97265625,56041.05859375,41083758949.0,1.3126619999999998,2045.9328358208954,5004.0,3.372222222222207,368989.244349,132511076.83795026,19893045048575.0,53,58
2021-10-13,56038.2578125,57688.66015625,54370.97265625,57401.09765625,41684252783.0,1.1073083550295861,1709.5621301775147,3850.7100591715975,3.1998263888888796,369165.13113,167122178.99711636,19893045048575.0,53,51
2021-10-14,57372.83203125,58478.734375,56957.07421875,57321.5234375,36615791366.0,1.339773649635036,2061.189781021898,4839.890510948905,3.3359374999999916,369352.105396,135477742.7373074,19893045048575.0,53,54
2021-10-15,57345.90234375,62757.12890625,56868.14453125,61593.94921875,51780081801.0,1.2966171914893623,2111.673758865248,5137.170212765957,3.633680555555541,369535.590688,139433297.2697835,19893045048575.0,53,77
2021-10-16,61609.52734375,62274.4765625,60206.12109375,60892.1796875,34250964237.0,1.2955334060150374,2030.4661654135339,4866.684210526316,3.0362847222222125,369718.635147,131522188.20483124,19893045048575.0,53,67
2021-10-17,60887.65234375,61645.5234375,59164.46875,61553.6171875,29032367511.0,0.9033513624999998,1349.26875,3404.64375,2.486458333333322,369890.901353,158222181.29904512,19893045048575.0,53,57
2021-10-18,61548.8046875,62614.66015625,60012.7578125,62026.078125,38055562075.0,1.212650628378379,1928.162162162162,4420.986486486487,3.222916666666657,370035.149167,146534419.32302314,19917361849675.434,53,65
2021-10-19,62043.1640625,64434.53515625,61622.93359375,64261.9921875,40471196346.0,1.3027479612903223,2013.0193548387097,4560.606451612904,3.43749999999999,370214.94495,154737198.72913387,20082460130831.0,53,76
